pt1,pt2,eta1,eta2,phi1,phi2
72.14915,65.63665,-0.624777,-1.0232514,2.5697255,-0.6631964
154.2185,124.7603,0.4884252,0.20900883,-0.657544,-1.4559109
58.514675,50.996338,-0.20550396,0.33979574,1.8606801,-1.249851
154.84177,58.868687,-0.4242593,0.4179939,0.59772694,2.0409424
57.88906,57.1883,1.0366242,1.3221872,-2.6828203,0.5735659
118.31812,66.09696,-0.24900343,0.67082477,1.5242337,0.8505733
113.82282,64.9034,0.9047499,1.9976524,1.1557766,1.9437307
107.28689,48.780285,-0.32863215,-0.500759,2.4612298,-1.6232535
66.05595,61.405617,-0.40234858,-0.46343186,-0.72083807,2.299726
89.33016,66.25848,-1.6033452,-0.8596394,-0.80064034,1.1340425
156.7424,90.347084,0.19391568,0.36429182,1.1989394,2.2484877
80.06593,51.76229,0.09804712,-1.2161411,-2.6078854,-0.6837835
59.642593,55.13933,0.19655569,0.92466736,2.4051607,-0.7742677
86.463356,65.99004,-1.083022,-0.78198755,1.113531,-1.5252122
103.4973,45.948112,-0.8122628,0.20044212,0.3714809,-1.3896163
186.82686,168.84769,0.76086324,0.9128983,-0.2017198,-0.76561165
85.003494,57.83363,-0.21054319,1.2863067,0.3893004,1.009388
74.31925,70.02068,0.7927793,1.8188573,-0.5644434,-2.1282873
76.200096,62.465054,-0.6027873,-0.58337164,-0.74459493,2.8301475
53.006344,50.363308,1.7277695,0.47095048,0.727138,-2.8895206
116.022446,67.84741,-0.55244225,0.7683315,1.5277705,1.5170048
185.5038,119.84749,0.5488007,-0.013344999,0.12028577,-0.30712724
68.20963,59.366924,0.33854857,-1.2574397,-2.5577912,2.498277
73.73158,82.69198,0.43983448,1.1181227,2.457162,-2.1672788
62.843063,53.080166,-1.0234205,0.36249602,-2.7256465,0.2163951
176.22702,127.00734,-0.32495734,-0.9281451,-2.039063,-2.5134737
186.5078,109.20262,-0.4833957,-0.75119233,2.860672,1.9660599
59.400234,54.841507,0.15555042,0.38465732,1.1823537,-2.002143
80.74243,66.023796,0.8308724,0.3937711,-2.3430939,1.6465269
139.68549,101.00725,0.36356294,-0.46965587,1.3304003,1.0948819
66.70018,55.500023,-0.1473502,-0.7570142,2.4564366,-0.8959328
56.96823,46.928528,-2.0681033,-1.1795787,1.8960003,-1.5042007
151.1876,94.58346,-1.7058102,-1.2792048,-0.08766326,-1.3570875
63.570267,65.82598,0.37701413,0.6512604,-2.1204004,1.231189
77.7472,80.36769,-1.1019555,-0.77432936,-0.26000088,-2.8301132
82.89408,56.90609,1.1010628,0.6648393,-1.8281264,-0.49710158
127.083916,123.92134,1.0109628,1.3164252,-3.0533004,2.70891
72.09857,48.51758,1.5850363,1.5459273,0.14336628,2.409211
92.64315,73.90192,0.75701386,0.53193635,-1.2484736,-0.059341125
59.113747,49.23563,0.27312598,-1.100579,2.3725917,1.026526
67.91549,70.35878,1.4556652,1.3072067,-0.0423629,3.1330006
57.532955,45.042423,0.30663732,-0.8205163,2.6487942,-0.7457045
176.24338,99.777794,-1.4252172,-0.20129116,-2.6937652,3.1347969
307.06363,222.30022,-0.05994526,-0.6652246,-2.1519253,-2.2265406
168.0314,109.33361,0.473184,1.048951,-0.36222637,-0.9472199
55.59128,56.53414,0.20769493,0.32312074,2.7456458,-0.43304434
64.71681,51.370205,-0.32290608,-1.8431238,0.93794566,-0.60538393
60.561512,53.720573,-0.10101098,-0.71286774,-2.2663317,1.0842104
80.06781,63.348427,-1.1516995,-1.5842879,1.5390595,-1.2005004
61.410088,48.53992,-0.9309824,-1.6163676,-1.3981688,1.7041206
66.0491,59.28152,0.79369926,-0.42092088,-0.18306601,-2.448103
64.90768,56.388393,0.44755235,-0.32290608,0.5216921,-2.6888993
58.535175,62.703934,-0.13198277,0.19810699,-2.044017,1.1046302
70.42073,45.676212,0.19442183,0.1589235,-1.9735408,0.35793874
124.032906,72.371864,-0.20775883,-0.37261382,2.4004877,-2.576853
68.43099,64.067566,-1.0520698,-1.4189771,-2.3225422,1.2856164
51.894962,52.30368,1.2032473,0.76718134,3.0551782,-0.34198987
99.87954,67.99679,0.29977876,-0.8687738,1.7936068,2.8079379
54.263145,38.90585,-1.472598,0.2342661,2.1911924,3.0954833
75.0845,60.117947,-1.4050806,-1.3109528,-2.745516,0.4551306
59.475285,54.508015,-0.62204504,-0.35887063,-0.3068907,2.5932899
91.85549,60.849464,0.3890147,-0.8379717,-0.53196275,0.2542089
64.130844,61.320747,-0.7563246,-0.7228261,0.71974635,-2.3371198
91.99434,39.41719,1.756519,1.8525205,1.618978,0.008368037
129.37271,93.586235,-0.35758123,-0.42757246,-1.3572135,-2.472519
64.80548,58.792194,0.8810885,0.17521693,-1.2364969,1.5875144
49.640995,49.43421,1.122469,0.3588744,0.24074644,-2.760524
87.3306,69.31729,-0.29928687,-0.4362901,0.6763841,2.1970215
62.256405,65.05605,0.17360812,-0.22897878,1.7634443,-1.553028
43.303944,46.516403,-0.05319357,0.26622817,1.7290807,-1.9285569
204.63231,98.07497,-0.84020746,-0.48095152,2.4737391,1.9087048
112.320755,101.73634,-1.5842062,-1.6086848,-2.9952168,2.0635397
54.70295,51.839787,0.35345352,-0.39687127,0.05095729,-2.8578408
70.31037,71.610756,-1.1171852,-1.1470093,3.0302258,-0.702353
76.49205,63.940758,0.40052208,0.5474286,0.680065,-2.467748
59.696182,53.535152,-0.29596293,-1.4055518,-0.41485342,2.9310217
88.48963,58.37049,-1.0581747,-0.57653576,-1.623125,-0.19744869
75.47661,74.78105,-0.88233256,-0.44890848,-2.2399442,1.2052703
65.85593,59.042084,-2.0005436,-1.8784968,1.7159774,-1.1226882
55.923805,50.600384,0.09596984,0.34211254,-1.9113336,0.7909139
65.73989,54.026028,-0.16074713,-0.21739642,1.3713194,-1.8688363
79.785904,61.389454,1.5474492,0.35006326,2.986481,2.6412692
56.807346,52.126553,0.11600538,-0.6949197,1.3133345,-1.5733048
80.34392,58.881607,1.7081202,0.990598,0.52159595,-3.086837
145.6709,77.961784,-0.583872,-0.71025044,2.4009647,-2.4087715
70.49462,54.463776,-0.08477135,0.96475786,-2.5718052,-1.3229182
84.32114,57.300854,-0.1028556,0.78057975,-1.3002365,-2.6918042
178.82605,118.50714,-0.11609458,0.33373556,0.3287951,0.75633866
200.2101,181.38977,-0.78445303,-1.136122,-1.8132749,-1.2732645
152.82394,80.64261,0.80769956,-0.518916,1.945274,2.7086277
61.875298,53.565945,-0.2025896,0.516745,-1.9059434,1.1802768
89.880714,61.93498,0.46919858,0.8002303,0.8522841,-1.40548
76.69456,50.01055,-1.0849296,-0.73030037,-2.9975011,1.4772857
79.46616,53.176044,1.0112765,0.19424681,-1.5027426,2.4259572
124.150696,97.94027,-0.23320377,-1.239035,2.1584184,2.730947
70.51865,62.79722,-0.54724497,-0.94968003,2.040683,-0.61031353
68.49788,71.01822,0.07633151,-0.061278846,0.21161291,-2.8285055
59.36278,59.60485,0.35587785,-0.52647257,-2.5122378,0.64393055
63.948147,52.397057,0.25283608,0.04059391,-2.8000708,0.1072079
95.71127,59.15064,1.1914109,1.1366957,1.5846125,-2.8696752
72.98064,57.95552,1.5717168,2.0509014,1.5905222,-0.62235636
58.596603,52.08099,1.8564568,1.2222445,-0.4388919,2.7195601
152.54152,113.35934,0.23268068,-0.7146254,0.2476372,0.38532573
90.24435,76.451546,-0.5364015,0.1218111,-2.9194655,1.4047258
52.931213,52.7534,0.5347597,-0.50551414,-2.6103806,0.92318094
177.40314,164.73413,-0.5535403,-1.2089779,2.0943208,2.2957458
63.40489,50.118286,1.0681647,-0.10678991,2.3938684,-0.4490635
200.34673,134.64253,0.5071096,-0.0923971,-0.40384722,-0.084295526
53.7045,50.94242,-0.14796668,0.5286922,-2.2814708,0.69475454
64.08199,51.351086,0.26805824,0.60820353,1.0375161,-1.5899737
81.83511,75.6399,0.27049267,0.8511408,-1.4652401,0.6827985
113.85176,114.095245,0.3903968,-0.63399816,-3.0499084,-2.744905
61.85875,45.514423,1.9544438,1.8812686,-2.672617,0.19673282
102.40889,58.077347,1.4096922,-0.16957426,0.58526945,1.3349863
64.14797,51.455185,-1.5728734,-0.99631566,-3.082178,0.26343188
53.5078,52.28371,-1.3885227,-0.23348783,2.8122563,-0.077289835
49.83019,47.570854,-1.5112094,-0.9973019,-2.1147618,0.33931768
59.50424,60.27367,1.8154739,1.7861942,1.9171773,-1.4291426
230.23114,71.81138,0.35743168,-0.5169256,1.9498798,2.5814831
62.95257,54.602436,-0.42976975,-0.7220283,1.4500562,-1.8381034
63.000168,48.83501,0.8281658,0.5614154,-0.10331346,2.4980478
56.699802,57.461758,1.4725664,1.1657181,-0.96436703,2.9012618
177.15674,77.68133,1.395844,1.7418834,-2.032855,-2.5417895
208.45242,92.84045,0.2053072,-0.0030883965,2.1936972,-2.9120488
128.54976,83.14026,-0.023227891,-0.74787897,0.4317652,1.6463361
69.230576,50.258682,-0.32305208,-0.34160414,-0.7191267,-3.1403728
54.54718,53.500973,0.6996788,0.48364317,0.8887662,-2.2929752
88.39544,68.55181,-0.8705972,0.15723155,-3.089182,1.5138669
64.8397,59.45142,-0.29393446,-0.74812573,1.4565079,-1.6365039
66.493706,66.7859,1.0865413,1.6626185,0.052338455,3.123097
72.911804,59.81574,0.6563338,0.29652026,1.6343607,-2.163158
61.331116,61.323513,0.6128394,0.8274676,1.3608857,-1.8244582
111.02956,101.81443,-0.7188558,-0.6245311,-0.310847,-1.4598844
79.80113,76.418686,-0.8701714,0.48353723,2.748487,1.3667549
82.49017,51.167255,1.1697526,-0.18274066,-0.7707153,-0.402595
158.0984,82.03567,-0.07794511,-0.8775574,2.3771734,-2.8724499
51.041927,50.693775,-0.39824584,-0.19000064,0.19969733,3.0739672
68.67141,59.948483,-0.12952805,-0.14899556,-2.8090405,1.0771312
66.71187,61.281708,-0.99267364,-1.0260787,-0.53673786,2.325577
95.14624,64.36291,0.29928648,1.0298699,0.8654484,2.6644208
76.30682,54.995636,-1.592097,-1.8828268,-0.37339792,1.450591
56.401714,56.531315,0.1764174,0.87115836,2.185081,-1.1587344
58.963516,50.38941,0.021733481,0.6107322,-2.5129414,0.5114208
54.34484,42.00041,-1.4515069,-0.5116001,-0.8592768,2.267854
172.0524,50.68185,-0.45720345,0.08826088,-0.17688195,1.2326268
88.33705,64.06396,0.7743563,0.19264366,1.4378811,-2.5971599
60.944183,62.135418,0.80117416,1.0071473,1.6089811,-1.8610498
65.288864,55.341946,-0.3589608,-0.1053859,-1.9236145,1.3039063
115.11976,48.298172,-0.59945154,0.70730925,0.6433345,-0.6017261
66.57788,59.289295,1.3855121,0.7459959,-1.8357205,1.3048323
76.68802,58.281265,-1.2583675,-1.6516263,0.8186136,-2.9670324
99.27564,66.754234,-1.9907415,-1.3030204,2.994547,1.7592248
90.629715,60.3163,1.6991525,2.0193634,-3.020104,-1.1548616
67.121216,61.456135,-0.70265526,-0.253395,0.07501289,2.1305485
69.2513,56.551582,0.072844416,0.08597421,0.69867396,-2.51293
72.52809,60.208454,1.634043,1.3359795,-1.2307737,2.105896
76.984535,60.084133,0.2307955,0.5679344,-1.1606089,1.9592484
49.105175,54.8516,-0.8106215,0.6120155,2.1627245,-1.8837388
134.0772,84.01456,0.7333856,0.36114442,-2.251418,-3.039892
58.18417,56.091038,0.7696574,0.3335217,0.85904497,-2.3023672
74.14002,52.62108,0.18153642,-0.38573447,-1.7160544,2.3995419
70.25518,58.40434,1.2961662,1.9076643,-2.5806894,-1.4022468
52.470737,47.09839,-1.0674565,-0.4758948,-0.61916614,1.9262551
129.78441,86.24073,-0.63413805,-1.7312601,-1.2664298,-0.8868971
84.652145,57.534294,0.5187441,1.0115013,1.9519693,-0.048606712
208.09235,111.429474,-0.24454615,-0.8567767,-3.1134298,-2.3232327
57.564953,58.042526,0.7277945,0.6832466,-1.2777065,1.8007082
81.379456,59.196102,0.25657403,-1.1198019,1.7063385,1.3405747
129.72337,98.23411,0.08258522,-0.26800293,-0.62155867,-1.6590918
66.62423,57.832825,-0.11631259,0.25283843,-1.8474699,1.1528643
76.12591,59.50116,-0.2755363,0.1543247,-1.3284589,2.6006267
63.31179,63.378338,0.94736606,1.3246837,0.059300292,-2.6476386
53.814533,52.61274,1.1206282,0.15310891,-1.172707,1.9819059
121.3377,61.245895,0.37117547,1.1736661,-2.6367495,-1.1422222
128.23529,42.158695,-0.41225362,1.2108791,0.33602375,0.34800506
60.15549,56.88213,-0.8439174,-0.25992298,-2.2082934,1.0903703
62.275387,58.304546,0.78333235,-0.040018868,0.6472329,-2.604695
76.112686,73.53364,-0.7852089,-1.2309916,0.17645527,2.552866
51.368797,51.17273,0.23972383,0.66992164,0.8629981,-2.38577
94.47977,59.762413,-0.8323575,-1.7901214,-2.8701346,2.7661493
72.37613,52.981045,-0.08531989,-0.6806268,0.25397462,-1.9073304
69.32472,59.913174,-0.68442184,0.8843586,-1.6764401,-1.6895627
106.63406,70.298996,-0.07510498,0.64061415,2.2943394,1.0409214
79.11832,54.053017,0.9501997,0.05125846,1.296917,-0.017550651
70.743935,47.720276,0.7091156,1.9738954,-2.2039378,-1.2781506
71.24753,71.65977,-0.3297846,-0.2283922,-1.4311172,1.5194454
60.285583,52.800945,-0.31871837,0.33279276,2.366485,0.7601087
111.71696,74.06453,1.89996,1.7209023,1.1491779,-3.0069847
66.333725,52.64181,-1.1980953,-1.327189,-2.0299616,1.3923337
81.29138,63.443214,0.77283055,0.42580643,1.7575264,-1.5252981
130.45311,72.84972,-0.517519,0.13715467,2.573314,1.2308964
69.248886,61.652725,0.94216996,0.05708523,-1.2009658,0.72791857
66.48516,55.77806,-0.2534166,-0.16635107,-0.28325552,-3.106904
125.12695,103.02755,1.2451189,1.8907073,-2.969367,2.7435803
125.69437,74.8863,-0.7953005,0.06567012,2.7751358,2.3654776
174.1478,130.17505,0.6854071,0.7003511,0.5900752,-0.2600103
92.67492,58.53605,-0.57431823,-0.78841925,1.5279301,-3.0422986
168.84772,75.53241,0.15822294,-0.69617796,-2.5488932,-1.931156
70.5407,59.8009,-0.50330657,0.011542121,0.87772685,-2.4505165
66.30904,55.201576,-0.5741393,0.62472266,2.775919,-2.015964
63.39353,59.17111,-0.052774023,0.6962799,1.3547838,-1.3602927
68.85266,71.72025,1.5185915,1.2576025,-0.0726141,-3.1206937
63.32357,56.955246,-0.09996729,-0.6733211,1.7886167,-2.0608225
67.89471,50.34278,-0.0034300052,0.23780262,-0.5130145,2.7454455
107.63573,88.59709,-0.8089926,-1.2912111,2.7400572,-1.726834
92.86129,67.88222,0.45042056,-0.2837922,-1.5197718,0.30273685
64.16418,62.194874,-0.09534843,-0.649037,1.4658072,-2.1326804
69.518394,52.386974,-0.21750088,-0.30779248,-0.8203695,1.8847375
119.41855,81.503685,-0.57056844,-0.5933376,-1.8032343,-0.21424899
61.73115,62.20271,-1.4938872,-0.7821131,1.8985503,-1.2674716
53.262657,51.772514,0.51479566,0.022820326,-2.800183,0.8312816
62.69778,64.45253,0.311228,1.3655897,0.40438586,-2.172225
53.025127,46.105396,0.7473482,0.33249015,2.2786753,-0.9571579
69.57519,50.81857,-0.46697354,-0.22209106,1.6859615,-1.4920645
51.802097,46.979923,0.3190907,-0.2752159,2.6869383,0.020589568
69.37492,57.702442,-0.78763384,0.310146,0.36431396,-0.8242408
69.8262,62.91177,-0.39004132,-0.15102586,-0.6651696,-3.1322773
78.542625,65.26365,-0.10522546,-0.07195949,0.40862927,-1.1681452
53.577457,49.654205,-1.8904927,-2.0831194,-1.7588482,1.442076
62.204685,48.895782,0.59886694,-0.09527414,-2.9847136,-1.3643172
120.58106,81.35676,0.4426572,0.49993187,-2.386333,2.8932078
91.98856,78.44963,-1.1626354,-1.8517101,0.6771904,-0.788599
60.908493,55.758224,-0.31155255,-0.3476296,-2.0381389,1.5463378
64.67922,58.696396,0.9009524,0.74736434,0.25160357,3.102345
53.837673,45.017754,1.222306,2.0503173,-2.883594,0.1446196
66.93797,66.12272,-0.7765863,-0.18158087,0.15896657,-3.047898
72.98401,78.532715,-1.349426,-1.0915073,2.3163004,-2.078257
66.32748,49.772724,0.2608725,0.38393927,-1.5238019,1.8822225
49.932953,53.839382,-1.6740398,-0.61680317,2.69625,-0.25781637
59.36698,65.11698,0.6484614,0.5421871,-2.0265582,1.0989817
59.431877,56.2453,-0.10493588,0.36864248,-2.7527454,0.08998991
63.326435,60.50372,0.13185053,0.008605622,1.0358983,-2.395688
75.78035,67.00993,-1.1216456,-1.4667218,2.462324,-1.4728502
86.11169,78.40975,0.12172915,0.2617749,-1.8317575,2.7917454
93.89404,95.45048,0.7195483,0.3104901,2.734266,1.3189845
86.99341,58.658504,0.74660444,0.29700905,-2.7529883,1.0582367
54.83093,49.156525,-0.3000794,-0.48648173,2.0797005,-1.5329748
73.16344,50.689064,-1.11208,-0.59627557,-1.6008255,1.7014638
117.27504,62.833286,0.19635719,0.9228574,1.0553544,-0.7054434
260.93802,148.75499,0.9398834,0.41377148,0.7888641,1.155157
96.81995,96.64535,-1.848792,-0.9768298,2.7527583,1.4789486
97.81736,54.95557,-0.63688403,-0.6675635,0.13819438,2.1302373
77.64422,77.16662,1.3573437,-0.37284493,-1.2510687,-1.9271423
65.55036,57.8631,-0.18237397,-0.28171816,2.4712555,-0.66114616
95.55049,88.362885,1.5279441,1.2099332,1.8613892,-2.169972
64.374306,57.963573,1.1190882,1.0634261,-2.4971328,0.54021305
78.81027,56.746086,-0.25360033,-1.3427435,1.6321659,0.30953175
63.27659,52.385292,-0.7929977,-1.3705788,-2.9698763,0.04298634
83.581924,60.436176,-0.47120914,-1.1820091,-1.9716227,1.6549304
53.964874,49.018093,0.49087465,1.6133131,-2.3781989,0.7218825
89.13271,69.19647,-0.09786453,1.2345191,3.0084379,3.1413252
208.92328,115.6541,-0.86149234,-0.77284104,-2.506276,2.94388
73.77486,64.30662,-1.1287484,-1.0855908,2.0739257,-0.44329363
61.044476,52.958435,1.0222402,0.58029747,-0.0482101,-3.0879474
56.02418,55.765995,0.1281699,-0.11594825,1.8299402,-1.7256895
51.26954,51.952225,-0.02012899,1.0157924,0.9411822,-2.524556
198.21384,68.495094,0.63835204,0.3708155,1.8122703,1.1302886
96.93279,56.15747,1.2229213,1.5966746,-0.61479145,-1.963615
76.40127,59.697777,1.526052,1.4477987,2.7270975,-0.61446834
192.61398,69.23699,0.67876923,0.743933,1.5080265,2.6058402
70.206924,57.18248,-0.81765354,-0.20632842,-2.7841413,0.20461513
71.19323,59.67207,-0.5501334,-0.63503397,1.6139513,-1.5929047
99.75311,71.1409,-1.2752999,-0.92112356,0.6320853,2.1416993
287.73193,45.477497,-0.8566681,-0.9172761,0.3471213,-0.7683956
55.36998,44.570026,-0.63547975,-1.3695223,3.1304178,0.12165996
87.239265,68.03775,0.9607842,1.3730693,1.470906,2.8429441
73.9408,70.75173,-0.80930585,-1.2712668,-1.8476949,0.35961553
66.62209,60.58133,0.69963515,1.0665331,-2.2353184,1.1532559
59.629303,51.58791,0.19530533,-0.8003071,-0.13782755,3.1108506
65.19529,64.55879,0.32617176,0.6349856,0.37167528,3.0926254
171.12802,55.47607,0.11529349,0.89285606,0.50737226,-0.29151383
78.70433,60.73243,1.0485251,1.094896,1.904518,-2.0280232
138.2081,64.68787,0.13903691,-0.17326106,-1.7205409,-2.8716893
76.59545,32.775772,-1.8468246,-2.4813793,-0.37577736,1.5278969
116.44078,79.855316,0.90620136,1.0072981,0.92316717,-0.5635152
57.08771,50.28996,0.94780004,1.1686013,-1.6052382,0.8979516
65.24579,65.91751,-0.043783892,0.59996665,0.28611213,-2.712026
90.32175,84.26274,0.2734329,0.9034782,-2.4472673,-1.554803
166.82907,63.425385,-0.11338016,1.0123531,1.0519042,0.82785285
85.10392,86.93882,-0.07884793,0.6634703,-0.3087164,-1.6515853
58.92941,61.28082,0.06641538,-0.1675378,-0.30537516,2.527379
65.18323,52.30039,0.4421706,0.8389998,1.2978727,-2.5669608
84.96715,38.566547,1.7900566,0.5646781,-0.5587761,-2.3133752
116.35756,94.11535,-0.8096834,0.3361711,1.9955393,1.8524035
75.725975,47.616848,1.677005,0.81763214,3.0867062,-0.33128652
156.44777,117.223404,0.4411176,-0.55956626,-2.166088,-2.3762028
61.56554,56.523617,0.038656402,0.2371074,2.1801014,-1.068556
142.06187,92.86575,0.07165145,-1.1300583,-1.362328,-1.7030898
62.9613,53.986435,-1.2074684,-0.22789693,1.5998375,-1.6840607
67.564575,56.050167,0.7582438,0.47988173,-2.89554,0.44631132
65.520805,61.333603,0.82775694,1.0255129,-0.35230488,3.114005
61.231445,54.01214,0.30054083,-0.3179015,-1.8541291,0.59849834
59.28619,53.677486,0.24005401,-0.6040187,2.2967257,-0.73642653
61.785122,60.326725,-0.9152024,-1.0133189,1.2791744,-1.9565952
58.804996,54.84992,-0.6204775,-1.2893323,2.8059802,-0.08386751
119.68126,104.70082,-0.77135086,-1.3979965,1.3271623,2.2266653
66.60505,59.14938,-1.136146,-0.67035556,0.44457027,-1.4017422
68.96946,56.63222,-0.6614926,-0.21238819,-2.5716193,0.30545616
95.012276,52.714657,1.1382804,1.191253,-0.49823684,2.1339488
60.297867,59.496788,1.1331711,1.7190213,2.2394855,-1.1926502
137.1066,120.4268,1.7926396,0.9399713,1.0054988,2.0913205
77.95289,65.387505,-1.7757034,-1.7671793,0.6978228,-2.5711918
51.052307,47.307823,0.5394038,1.2941984,-0.93067914,2.2003675
207.3102,61.24412,1.1923461,1.6213942,-0.33278772,-1.4270917
152.63533,86.81886,0.40126693,0.99814636,3.0347898,-2.2688131
97.23846,55.523098,-0.8463189,-1.375511,-0.061142717,-1.416957
116.75124,101.605034,0.6568836,0.32979062,-0.60335296,-1.4642572
109.156364,73.977104,0.51032305,-0.6835251,-1.2919937,-0.69389
54.81144,46.83569,-1.6661959,-0.8970656,-2.2452521,0.8341478
70.83866,68.3769,-1.0948386,-0.9428953,0.1998542,-1.6307358
118.56682,57.050022,0.8780517,0.68744403,0.3363051,-1.630467
59.483864,51.405777,1.6354057,0.5055207,2.8735917,-0.48599324
121.20093,52.940014,0.5275066,0.8541008,-2.2157803,2.5899396
86.327614,56.244118,-0.88058925,-0.27744302,-2.4090428,-0.26630414
66.41648,63.796627,-0.4264661,-1.7614361,-2.5922608,-0.9497118
83.17573,62.272614,1.4947408,0.8564715,1.967127,-2.8690293
144.2586,115.28989,0.38384026,0.92651963,1.0750453,0.26644358
64.65954,63.13659,-1.6605363,-1.803491,-0.041676354,3.124497
67.06327,46.902077,1.7307112,1.5336565,-2.7255607,0.5510284
70.23328,57.73655,0.49840218,0.1047084,2.8417802,-0.4950792
92.779175,90.54407,1.1588382,1.4623611,-2.5269735,2.5321984
65.25662,65.11229,-0.55967927,-0.036020555,-2.68857,1.5715318
84.15811,50.690956,-0.9011198,-1.2545288,-0.044288486,2.5590177
57.475,49.37235,0.33642346,0.33227637,3.0892513,0.1377742
232.40431,72.91898,1.1991423,1.9192064,0.9743263,0.86790264
57.246155,48.476948,1.526288,0.3190444,0.48578042,-2.9931102
58.0305,53.55639,0.42057347,0.8219285,-0.6268116,2.4381943
75.31278,51.746437,-1.8989633,-2.03763,-1.585848,0.9022695
141.8209,79.173805,-0.3353655,0.110374294,-0.47132537,0.6668936
68.36734,58.538982,0.8603076,0.8804675,-0.61489636,2.5582037
85.61215,62.266796,-0.29081884,-1.1597301,2.6416569,1.3067476
59.413677,58.045403,0.6967326,0.2128506,2.7368574,-1.4678973
130.89737,117.68611,0.1698434,1.0111899,-1.4348458,-2.0747743
98.823654,62.133335,-0.14993767,0.65727216,0.38311547,2.039401
60.930676,59.247,1.5247657,1.1610631,-0.39573136,2.8561468
49.98958,55.9233,-1.8049082,-1.3346145,1.1790587,-2.0545259
113.22756,59.05606,-0.39760196,0.16597529,-0.14905798,0.7321208
82.60111,51.953285,-0.058992676,0.20284916,0.027423436,2.661227
91.44758,66.298195,-1.6817046,-0.50026494,2.773994,-2.2726955
132.13147,113.92879,1.4646012,0.65507793,0.85912925,0.8746713
83.50165,76.08601,1.0467781,0.60014194,-1.5435889,2.8166234
73.23694,70.96091,1.5456797,1.1524464,0.06595371,3.1024046
69.80418,63.694614,0.81542516,-0.6187093,-1.5316081,-2.7075932
58.287487,47.293503,1.5073152,0.73804575,-2.6187835,0.6276157
65.62318,59.285015,-0.22212778,0.9359203,2.962779,-1.7555208
126.83595,84.64341,-1.7691718,-0.8218874,1.2708906,1.6854705
61.830788,49.078815,-0.45729208,0.32720205,-2.4251425,0.6543133
144.98952,135.24724,-1.0949394,-1.1932557,-2.925572,-2.18033
63.985847,58.939846,0.31054962,-0.39657727,2.397758,-0.7690708
60.60226,63.534035,1.6495272,1.9106863,1.2157487,-2.5563633
61.613853,47.16199,0.98558605,2.0803685,-2.7162137,1.615819
85.18684,50.675823,1.3347677,1.1687623,-0.5735987,2.373372
71.26416,62.13537,0.21366777,0.8937285,0.75383306,-1.2513977
58.90983,54.776836,-0.53511643,0.03935216,0.81731147,-2.4967434
79.56957,60.752537,0.14640163,0.025452517,2.0798118,-1.2730169
91.62141,51.17364,-1.3986163,-0.5385044,-2.6557674,-0.7502119
85.94608,59.91299,0.81029034,0.84475845,-1.4681454,1.9761482
51.66548,52.9004,0.95940757,-0.22867209,1.1247668,-1.849248
99.89164,90.28493,0.85785794,-0.38901415,2.936717,2.4892273
91.475464,73.2113,-0.95592105,-1.3482612,1.688968,-0.4764834
203.27565,122.254395,1.2891518,1.1407249,-1.6814575,-1.0318573
86.36595,72.08875,0.7555842,1.5475131,-1.2491549,-2.8484118
135.48305,66.67823,1.3528082,1.7109517,-2.1528268,-3.0857701
58.93212,62.089943,1.296874,0.9267279,-0.9784438,2.767988
98.969536,87.444435,0.98841196,1.3684508,2.211213,0.7178303
71.8039,57.423115,1.7476513,1.877118,-3.0794442,-0.08514139
56.021072,59.140503,0.36029837,0.5655676,2.0488107,-1.650229
123.30894,121.86244,-1.6310129,-0.9369222,2.19299,2.7112978
56.959995,62.542835,0.28068626,1.1016817,1.0769943,-2.1473043
65.845604,69.23671,-1.8006526,-1.3446814,3.0932004,-0.7876893
203.60417,58.67648,1.340937,1.5338564,-1.900243,-2.75931
67.87959,56.275345,-0.92118746,-0.24501209,-2.7622833,0.80874187
48.853237,51.497677,-0.8562016,-0.27535275,2.751485,-0.28186762
61.507343,53.550957,0.80262697,0.08767857,0.7494891,-2.4232256
85.500175,51.276173,0.5798409,0.12659977,-2.202979,1.8853163
57.80249,44.716343,-0.61613744,0.46041334,2.4900172,0.39103234
59.199726,49.530834,1.1175215,1.9165702,2.5111222,-0.46683082
72.07392,51.125374,-0.9357434,-1.7912464,-3.0884738,0.82673377
66.98943,63.811802,0.30853954,-0.15853336,-1.4503101,1.1903174
71.017685,73.63173,0.16572672,-0.512672,-1.6791408,0.8334503
126.182755,64.825584,-0.06209249,0.2762654,-2.2544827,-0.5536599
100.6562,58.129032,0.055918578,1.2635043,2.8783915,-2.7086246
157.10014,67.84594,-1.7899907,-0.794174,1.7329257,1.4989679
67.082085,54.484287,-0.6574683,0.021893648,2.8043394,-0.07320816
55.295414,45.412006,0.46756732,1.4663181,-0.96693623,2.5005274
62.219852,64.43861,1.7528374,1.9855382,1.1886885,-2.3925126
92.56522,74.835175,0.26228347,-0.8517308,2.1467776,2.1007605
72.81182,55.077347,0.63843113,0.35801068,2.749833,-1.0331535
86.243675,82.72508,0.17358059,-1.0242066,-2.6959505,-2.6847684
58.606213,55.285366,-0.029755885,-0.27060005,-1.5283785,1.8480165
66.781006,54.464756,0.23149997,0.9328187,-0.078437515,2.7738194
57.000484,52.71827,1.6365142,0.6071768,-2.072329,1.245454
69.572945,70.942085,0.27932295,0.7433062,1.1022508,-3.0305161
